date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,holiday,event,temperature_min,temperature_max,temperature_mean,rain_mm,snowfall_cm
2024-03-02,PN029,Mussels,Seafood,20,17-03-2024,3.0,0%,3.0,60.0,15,0,0,6.7,3.2,1.2,0.0,0.0
2024-03-02,PN033,Oysters,Seafood,3,17-03-2024,3.99,0%,3.99,11.97,15,0,0,6.7,3.2,1.2,0.0,0.0
2024-03-02,PN002,Bananas,Fruits,13,09-03-2024,0.28,0%,0.28,3.64,7,0,0,6.7,3.2,1.2,0.0,0.0
2024-03-02,PN026,Lamb,Meat,1,05-03-2024,5.0,0%,5.0,5.0,3,0,0,6.7,3.2,1.2,0.0,0.0
2024-03-02,PN047,Tomatoes,Vegetables,6,04-03-2024,0.8,15%,0.68,4.08,7,0,0,6.7,3.2,1.2,0.0,0.0
2024-03-01,PN003,Basmati Rice,Staples,12,01-03-2025,1.59,0%,1.59,19.08,365,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN008,Burger Patties,Meat,11,01-03-2025,3.0,0%,3.0,33.0,365,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN015,Cheese,Dairy,7,22-03-2024,2.5,0%,2.5,17.5,21,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN015,Cheese,Dairy,5,22-03-2024,2.5,0%,2.5,12.5,21,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN009,Butter,Dairy,14,06-03-2024,3.99,0%,3.99,55.86,270,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN030,Onions,Vegetables,18,06-03-2024,0.67,5%,0.64,11.52,20,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN038,Pumpkin,Vegetables,2,05-03-2024,3.45,0%,3.45,6.9,4,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN045,Spinach,Vegetables,3,04-03-2024,1.39,10%,1.25,3.75,10,0,0,6.1,1.5,2.8,0.1,0.0
2024-03-01,PN001,Apples,Fruits,9,02-03-2024,0.6,25%,0.45,4.05,10,0,0,6.1,1.5,2.8,0.1,0.0
2024-02-29,PN034,Pasta,Staples,8,28-02-2025,1.45,0%,1.45,11.6,365,0,0,7.9,1.8,2.3,2.5,0.0
2024-02-29,PN038,Pumpkin,Vegetables,13,04-03-2024,3.45,0%,3.45,44.85,4,0,0,7.9,1.8,2.3,2.5,0.0
2024-02-29,PN010,Butter Croissant,Bakery,1,03-03-2024,1.5,0%,1.5,1.5,3,0,0,7.9,1.8,2.3,2.5,0.0
2024-02-29,PN025,Ham,Meat,3,01-03-2024,2.99,25%,2.24,6.72,10,0,0,7.9,1.8,2.3,2.5,0.0
2024-02-29,PN028,Milk,Dairy,14,29-02-2024,1.25,30%,0.88,12.32,7,0,0,7.9,1.8,2.3,2.5,0.0
2024-02-28,PN012,Canned Soup,Staples,13,27-02-2026,2.13,0%,2.13,27.69,730,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN014,Charcoal,Non-Food,9,27-02-2026,1.75,0%,1.75,15.75,730,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN004,Beef,Meat,3,20-03-2024,4.5,0%,4.5,13.5,21,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN030,Onions,Vegetables,17,19-03-2024,0.67,0%,0.67,11.39,20,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN032,Oranges,Fruits,4,13-03-2024,0.6,0%,0.6,2.4,14,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN045,Spinach,Vegetables,11,09-03-2024,1.39,0%,1.39,15.29,10,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN045,Spinach,Vegetables,18,09-03-2024,1.39,0%,1.39,25.02,10,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN003,Basmati Rice,Staples,9,03-03-2024,1.59,10%,1.43,12.87,365,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-28,PN048,Turkey,Meat,7,02-03-2024,1.99,10%,1.79,12.53,14,0,0,11.4,6.1,26.7,0.7,0.0
2024-02-27,PN044,Sparkling Wine,Beverages,10,26-02-2025,4.5,0%,4.5,45.0,365,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN015,Cheese,Dairy,9,19-03-2024,2.5,0%,2.5,22.5,21,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN015,Cheese,Dairy,7,19-03-2024,2.5,0%,2.5,17.5,21,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN037,Potatoes,Vegetables,14,18-03-2024,0.46,0%,0.46,6.44,20,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN001,Apples,Fruits,11,08-03-2024,0.6,0%,0.6,6.6,10,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN007,Brussels Sprouts,Vegetables,14,05-03-2024,1.07,0%,1.07,14.98,7,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN036,Pineapple,Fruits,6,05-03-2024,1.19,0%,1.19,7.14,7,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN047,Tomatoes,Vegetables,6,05-03-2024,0.8,0%,0.8,4.8,7,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN046,Strawberries,Fruits,4,02-03-2024,0.5,0%,0.5,2.0,4,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN007,Brussels Sprouts,Vegetables,5,29-02-2024,1.07,15%,0.91,4.55,7,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN010,Butter Croissant,Bakery,2,27-02-2024,1.5,30%,1.05,2.1,3,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-27,PN039,Red Wine,Beverages,10,27-02-2024,10.5,30%,7.35,73.5,1095,0,0,10.5,6.9,3.3,0.3,0.0
2024-02-26,PN039,Red Wine,Beverages,1,25-02-2027,10.5,0%,10.5,10.5,1095,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN039,Red Wine,Beverages,8,25-02-2027,10.5,0%,10.5,84.0,1095,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN039,Red Wine,Beverages,2,25-02-2027,10.5,0%,10.5,21.0,1095,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN018,Cinnamon,Spices,1,25-02-2026,1.0,0%,1.0,1.0,730,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN017,Chocolates,Confectionery,18,25-02-2025,1.75,0%,1.75,31.5,365,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN019,Coffee,Beverages,13,25-02-2025,3.3,0%,3.3,42.9,365,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN015,Cheese,Dairy,2,18-03-2024,2.5,0%,2.5,5.0,21,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN013,Carrots,Vegetables,8,11-03-2024,0.13,0%,0.13,1.04,14,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN009,Butter,Dairy,2,02-03-2024,3.99,0%,3.99,7.98,270,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN009,Butter,Dairy,2,02-03-2024,3.99,0%,3.99,7.98,270,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN038,Pumpkin,Vegetables,14,01-03-2024,3.45,0%,3.45,48.3,4,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN028,Milk,Dairy,17,28-02-2024,1.25,15%,1.06,18.02,7,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-26,PN013,Carrots,Vegetables,14,27-02-2024,0.13,25%,0.1,1.4,14,0,0,9.1,4.3,0.0,0.0,0.0
2024-02-25,PN039,Red Wine,Beverages,2,24-02-2027,10.5,0%,10.5,21.0,1095,0,0,8.2,5.0,6.3,1.1,0.0
2024-02-25,PN039,Red Wine,Beverages,4,24-02-2027,10.5,0%,10.5,42.0,1095,0,0,8.2,5.0,6.3,1.1,0.0
2024-02-25,PN034,Pasta,Staples,17,24-02-2025,1.45,0%,1.45,24.65,365,0,0,8.2,5.0,6.3,1.1,0.0
2024-02-25,PN050,Yogurt,Dairy,13,11-03-2024,1.35,0%,1.35,17.55,15,0,0,8.2,5.0,6.3,1.1,0.0
2024-02-25,PN016,Chicken Breast,Meat,3,01-03-2024,3.99,0%,3.99,11.97,5,0,0,8.2,5.0,6.3,1.1,0.0
2024-02-25,PN050,Yogurt,Dairy,2,27-02-2024,1.35,15%,1.15,2.3,15,0,0,8.2,5.0,6.3,1.1,0.0
2024-02-25,PN003,Basmati Rice,Staples,15,25-02-2024,1.59,30%,1.11,16.65,365,0,0,8.2,5.0,6.3,1.1,0.0
2024-02-24,PN030,Onions,Vegetables,10,15-03-2024,0.67,0%,0.67,6.7,20,0,0,9.9,3.8,0.0,0.0,0.0
2024-02-24,PN027,Lettuce,Vegetables,16,29-02-2024,1.15,0%,1.15,18.4,5,0,0,9.9,3.8,0.0,0.0,0.0
2024-02-24,PN038,Pumpkin,Vegetables,1,28-02-2024,3.45,0%,3.45,3.45,4,0,0,9.9,3.8,0.0,0.0,0.0
2024-02-24,PN047,Tomatoes,Vegetables,11,24-02-2024,0.8,30%,0.56,6.16,7,0,0,9.9,3.8,0.0,0.0,0.0
2024-02-23,PN022,Easter Eggs,Confectionery,1,22-02-2025,1.2,0%,1.2,1.2,365,0,0,6.2,3.0,0.0,2.0,0.0
2024-02-23,PN044,Sparkling Wine,Beverages,19,22-02-2025,4.5,0%,4.5,85.5,365,0,0,6.2,3.0,0.0,2.0,0.0
2024-02-23,PN027,Lettuce,Vegetables,11,28-02-2024,1.15,0%,1.15,12.65,5,0,0,6.2,3.0,0.0,2.0,0.0
2024-02-23,PN018,Cinnamon,Spices,6,26-02-2024,1.0,10%,0.9,5.4,730,0,0,6.2,3.0,0.0,2.0,0.0
2024-02-23,PN036,Pineapple,Fruits,20,26-02-2024,1.19,10%,1.07,21.4,7,0,0,6.2,3.0,0.0,2.0,0.0
2024-02-23,PN033,Oysters,Seafood,11,23-02-2024,3.99,30%,2.79,30.69,15,0,0,6.2,3.0,0.0,2.0,0.0
2024-02-22,PN015,Cheese,Dairy,10,14-03-2024,2.5,0%,2.5,25.0,21,0,0,6.8,4.0,0.0,10.5,0.0
2024-02-22,PN030,Onions,Vegetables,9,13-03-2024,0.67,0%,0.67,6.03,20,0,0,6.8,4.0,0.0,10.5,0.0
2024-02-22,PN029,Mussels,Seafood,16,08-03-2024,3.0,0%,3.0,48.0,15,0,0,6.8,4.0,0.0,10.5,0.0
2024-02-22,PN031,Orange Juice,Beverages,18,07-03-2024,2.5,0%,2.5,45.0,14,0,0,6.8,4.0,0.0,10.5,0.0
2024-02-22,PN007,Brussels Sprouts,Vegetables,17,29-02-2024,1.07,0%,1.07,18.19,7,0,0,6.8,4.0,0.0,10.5,0.0
2024-02-22,PN048,Turkey,Meat,10,27-02-2024,1.99,5%,1.89,18.9,14,0,0,6.8,4.0,0.0,10.5,0.0
2024-02-21,PN018,Cinnamon,Spices,4,20-02-2026,1.0,0%,1.0,4.0,730,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN017,Chocolates,Confectionery,1,20-02-2025,1.75,0%,1.75,1.75,365,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN034,Pasta,Staples,2,20-02-2025,1.45,0%,1.45,2.9,365,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN043,Soft Drinks,Beverages,8,18-10-2024,3.4,0%,3.4,27.2,240,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN037,Potatoes,Vegetables,6,12-03-2024,0.46,0%,0.46,2.76,20,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN050,Yogurt,Dairy,13,07-03-2024,1.35,0%,1.35,17.55,15,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN002,Bananas,Fruits,12,28-02-2024,0.28,0%,0.28,3.36,7,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN027,Lettuce,Vegetables,17,26-02-2024,1.15,0%,1.15,19.55,5,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN044,Sparkling Wine,Beverages,18,24-02-2024,4.5,10%,4.05,72.9,365,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-21,PN030,Onions,Vegetables,7,23-02-2024,0.67,15%,0.57,3.99,20,0,0,12.0,7.3,6.4,4.0,0.0
2024-02-20,PN032,Oranges,Fruits,16,05-03-2024,0.6,0%,0.6,9.6,14,0,0,11.3,7.1,8.4,0.3,0.0
2024-02-20,PN011,Cabbage,Vegetables,18,01-03-2024,1.29,0%,1.29,23.22,10,0,0,11.3,7.1,8.4,0.3,0.0
2024-02-20,PN021,Cucumber,Vegetables,8,27-02-2024,0.89,0%,0.89,7.12,7,0,0,11.3,7.1,8.4,0.3,0.0
2024-02-20,PN047,Tomatoes,Vegetables,8,27-02-2024,0.8,0%,0.8,6.4,7,0,0,11.3,7.1,8.4,0.3,0.0
2024-02-20,PN005,Bread,Bakery,13,25-02-2024,1.28,0%,1.28,16.64,5,0,0,11.3,7.1,8.4,0.3,0.0
2024-02-20,PN041,Salmon Fillets,Seafood,6,21-02-2024,4.25,25%,3.19,19.14,4,0,0,11.3,7.1,8.4,0.3,0.0
2024-02-19,PN039,Red Wine,Beverages,5,18-02-2027,10.5,0%,10.5,52.5,1095,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN008,Burger Patties,Meat,16,18-02-2025,3.0,0%,3.0,48.0,365,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN023,Eggs,Dairy,9,11-03-2024,0.21,0%,0.21,1.89,21,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN033,Oysters,Seafood,1,05-03-2024,3.99,0%,3.99,3.99,15,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN031,Orange Juice,Beverages,1,04-03-2024,2.5,0%,2.5,2.5,14,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN025,Ham,Meat,2,29-02-2024,2.99,0%,2.99,5.98,10,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN006,Breakfast Cereals,Staples,16,22-02-2024,1.29,10%,1.16,18.56,365,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN010,Butter Croissant,Bakery,11,22-02-2024,1.5,0%,1.5,16.5,3,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN005,Bread,Bakery,17,19-02-2024,1.28,30%,0.9,15.3,5,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-19,PN022,Easter Eggs,Confectionery,15,19-02-2024,1.2,30%,0.84,12.6,365,0,0,11.3,8.7,0.0,0.0,0.0
2024-02-18,PN015,Cheese,Dairy,6,10-03-2024,2.5,0%,2.5,15.0,21,0,0,11.9,8.9,1.2,0.0,0.0
2024-02-18,PN023,Eggs,Dairy,14,10-03-2024,0.21,0%,0.21,2.94,21,0,0,11.9,8.9,1.2,0.0,0.0
2024-02-18,PN028,Milk,Dairy,13,25-02-2024,1.25,0%,1.25,16.25,7,0,0,11.9,8.9,1.2,0.0,0.0
2024-02-18,PN024,Guinness,Beverages,18,21-02-2024,4.66,10%,4.19,75.42,210,0,1,11.9,8.9,1.2,0.0,0.0
2024-02-18,PN009,Butter,Dairy,16,19-02-2024,3.99,25%,2.99,47.84,270,0,0,11.9,8.9,1.2,0.0,0.0
2024-02-17,PN024,Guinness,Beverages,14,14-09-2024,4.66,0%,4.66,65.24,210,0,0,12.2,8.9,13.8,0.0,0.0
2024-02-17,PN001,Apples,Fruits,4,27-02-2024,0.6,0%,0.6,2.4,10,0,0,12.2,8.9,13.8,0.0,0.0
2024-02-17,PN045,Spinach,Vegetables,8,27-02-2024,1.39,0%,1.39,11.12,10,0,0,12.2,8.9,13.8,0.0,0.0
2024-02-17,PN004,Beef,Meat,19,19-02-2024,4.5,15%,3.83,72.77,21,0,0,12.2,8.9,13.8,0.0,0.0
2024-02-17,PN037,Potatoes,Vegetables,1,19-02-2024,0.46,15%,0.39,0.39,20,0,0,12.2,8.9,13.8,0.0,0.0
2024-02-16,PN019,Coffee,Beverages,10,15-02-2025,3.3,0%,3.3,33.0,365,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN019,Coffee,Beverages,2,15-02-2025,3.3,0%,3.3,6.6,365,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN022,Easter Eggs,Confectionery,20,15-02-2025,1.2,0%,1.2,24.0,365,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN034,Pasta,Staples,10,15-02-2025,1.45,0%,1.45,14.5,365,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN035,Pepper,Spices,5,01-03-2024,1.0,0%,1.0,5.0,14,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN002,Bananas,Fruits,18,23-02-2024,0.28,0%,0.28,5.04,7,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN005,Bread,Bakery,3,21-02-2024,1.28,0%,1.28,3.84,5,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN009,Butter,Dairy,9,21-02-2024,3.99,0%,3.99,35.91,270,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN019,Coffee,Beverages,9,21-02-2024,3.3,5%,3.14,28.26,365,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN046,Strawberries,Fruits,12,20-02-2024,0.5,0%,0.5,6.0,4,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN050,Yogurt,Dairy,7,18-02-2024,1.35,15%,1.15,8.05,15,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-16,PN034,Pasta,Staples,3,16-02-2024,1.45,30%,1.02,3.06,365,0,0,11.8,9.6,2.8,0.0,0.0
2024-02-15,PN034,Pasta,Staples,9,14-02-2025,1.45,0%,1.45,13.05,365,0,0,12.1,9.0,10.8,0.0,0.0
2024-02-15,PN034,Pasta,Staples,12,14-02-2025,1.45,0%,1.45,17.4,365,0,0,12.1,9.0,10.8,0.0,0.0
2024-02-15,PN015,Cheese,Dairy,1,07-03-2024,2.5,0%,2.5,2.5,21,0,0,12.1,9.0,10.8,0.0,0.0
2024-02-15,PN032,Oranges,Fruits,2,29-02-2024,0.6,0%,0.6,1.2,14,0,0,12.1,9.0,10.8,0.0,0.0
2024-02-15,PN035,Pepper,Spices,4,29-02-2024,1.0,0%,1.0,4.0,14,0,0,12.1,9.0,10.8,0.0,0.0
2024-02-15,PN006,Breakfast Cereals,Staples,2,16-02-2024,1.29,25%,0.97,1.94,365,0,0,12.1,9.0,10.8,0.0,0.0
2024-02-14,PN037,Potatoes,Vegetables,6,05-03-2024,0.46,0%,0.46,2.76,20,0,0,12.8,8.7,10.2,0.0,0.0
2024-02-14,PN033,Oysters,Seafood,6,29-02-2024,3.99,0%,3.99,23.94,15,0,0,12.8,8.7,10.2,0.0,0.0
2024-02-14,PN047,Tomatoes,Vegetables,5,17-02-2024,0.8,10%,0.72,3.6,7,0,0,12.8,8.7,10.2,0.0,0.0
2024-02-14,PN006,Breakfast Cereals,Staples,3,14-02-2024,1.29,30%,0.9,2.7,365,0,0,12.8,8.7,10.2,0.0,0.0
2024-02-14,PN024,Guinness,Beverages,9,14-02-2024,4.66,30%,3.26,29.34,210,0,1,12.8,8.7,10.2,0.0,0.0
2024-02-13,PN039,Red Wine,Beverages,1,12-02-2027,10.5,0%,10.5,10.5,1095,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN012,Canned Soup,Staples,17,12-02-2026,2.13,0%,2.13,36.21,730,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN003,Basmati Rice,Staples,20,12-02-2025,1.59,0%,1.59,31.8,365,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN008,Burger Patties,Meat,6,12-02-2025,3.0,0%,3.0,18.0,365,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN034,Pasta,Staples,2,12-02-2025,1.45,0%,1.45,2.9,365,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN024,Guinness,Beverages,3,10-09-2024,4.66,0%,4.66,13.98,210,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN040,Salami,Meat,20,05-03-2024,1.6,0%,1.6,32.0,21,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN002,Bananas,Fruits,5,20-02-2024,0.28,0%,0.28,1.4,7,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN026,Lamb,Meat,13,16-02-2024,5.0,0%,5.0,65.0,3,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN002,Bananas,Fruits,9,15-02-2024,0.28,15%,0.24,2.16,7,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN022,Easter Eggs,Confectionery,10,14-02-2024,1.2,25%,0.9,9.0,365,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-13,PN041,Salmon Fillets,Seafood,8,13-02-2024,4.25,30%,2.98,23.84,4,0,0,8.7,3.6,2.0,0.0,0.0
2024-02-12,PN034,Pasta,Staples,7,11-02-2025,1.45,0%,1.45,10.15,365,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN020,Croissants,Bakery,4,13-03-2024,0.48,0%,0.48,1.92,30,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN015,Cheese,Dairy,7,04-03-2024,2.5,0%,2.5,17.5,21,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN015,Cheese,Dairy,2,04-03-2024,2.5,0%,2.5,5.0,21,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN048,Turkey,Meat,2,26-02-2024,1.99,0%,1.99,3.98,14,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN001,Apples,Fruits,7,22-02-2024,0.6,0%,0.6,4.2,10,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN021,Cucumber,Vegetables,13,19-02-2024,0.89,0%,0.89,11.57,7,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN009,Butter,Dairy,1,17-02-2024,3.99,0%,3.99,3.99,270,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-12,PN048,Turkey,Meat,3,15-02-2024,1.99,10%,1.79,5.37,14,0,0,7.9,4.4,0.6,0.0,0.0
2024-02-11,PN006,Breakfast Cereals,Staples,3,10-02-2025,1.29,0%,1.29,3.87,365,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-11,PN019,Coffee,Beverages,14,10-02-2025,3.3,0%,3.3,46.2,365,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-11,PN015,Cheese,Dairy,5,03-03-2024,2.5,0%,2.5,12.5,21,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-11,PN048,Turkey,Meat,3,25-02-2024,1.99,0%,1.99,5.97,14,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-11,PN028,Milk,Dairy,14,18-02-2024,1.25,0%,1.25,17.5,7,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-11,PN005,Bread,Bakery,8,16-02-2024,1.28,0%,1.28,10.24,5,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-11,PN026,Lamb,Meat,10,14-02-2024,5.0,0%,5.0,50.0,3,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-11,PN041,Salmon Fillets,Seafood,19,11-02-2024,4.25,30%,2.98,56.62,4,0,0,8.2,4.4,0.0,0.0,0.0
2024-02-10,PN039,Red Wine,Beverages,9,09-02-2027,10.5,0%,10.5,94.5,1095,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN039,Red Wine,Beverages,10,09-02-2027,10.5,0%,10.5,105.0,1095,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN039,Red Wine,Beverages,6,09-02-2027,10.5,0%,10.5,63.0,1095,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN043,Soft Drinks,Beverages,10,07-10-2024,3.4,0%,3.4,34.0,240,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN029,Mussels,Seafood,11,25-02-2024,3.0,0%,3.0,33.0,15,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN001,Apples,Fruits,4,20-02-2024,0.6,0%,0.6,2.4,10,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN007,Brussels Sprouts,Vegetables,4,17-02-2024,1.07,0%,1.07,4.28,7,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN009,Butter,Dairy,13,15-02-2024,3.99,0%,3.99,51.87,270,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN017,Chocolates,Confectionery,19,15-02-2024,1.75,5%,1.66,31.54,365,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-10,PN018,Cinnamon,Spices,5,15-02-2024,1.0,5%,0.95,4.75,730,0,0,9.0,3.4,0.6,0.0,0.0
2024-02-09,PN048,Turkey,Meat,4,23-02-2024,1.99,0%,1.99,7.96,14,0,0,7.4,4.7,12.0,0.0,0.0
2024-02-09,PN011,Cabbage,Vegetables,6,19-02-2024,1.29,0%,1.29,7.74,10,0,0,7.4,4.7,12.0,0.0,0.0
2024-02-09,PN027,Lettuce,Vegetables,14,14-02-2024,1.15,0%,1.15,16.1,5,0,0,7.4,4.7,12.0,0.0,0.0
2024-02-09,PN020,Croissants,Bakery,3,12-02-2024,0.48,10%,0.43,1.29,30,0,0,7.4,4.7,12.0,0.0,0.0
2024-02-09,PN044,Sparkling Wine,Beverages,20,11-02-2024,4.5,15%,3.83,76.6,365,0,0,7.4,4.7,12.0,0.0,0.0
2024-02-09,PN008,Burger Patties,Meat,11,09-02-2024,3.0,30%,2.1,23.1,365,0,0,7.4,4.7,12.0,0.0,0.0
2024-02-08,PN008,Burger Patties,Meat,3,07-02-2025,3.0,0%,3.0,9.0,365,0,0,6.5,2.8,16.4,0.0,0.0
2024-02-08,PN030,Onions,Vegetables,20,28-02-2024,0.67,0%,0.67,13.4,20,0,0,6.5,2.8,16.4,0.0,0.0
2024-02-08,PN032,Oranges,Fruits,20,22-02-2024,0.6,0%,0.6,12.0,14,0,0,6.5,2.8,16.4,0.0,0.0
2024-02-08,PN007,Brussels Sprouts,Vegetables,19,15-02-2024,1.07,0%,1.07,20.33,7,0,0,6.5,2.8,16.4,0.0,0.0
2024-02-08,PN010,Butter Croissant,Bakery,4,09-02-2024,1.5,25%,1.13,4.52,3,0,0,6.5,2.8,16.4,0.0,0.0
2024-02-08,PN029,Mussels,Seafood,7,09-02-2024,3.0,25%,2.25,15.75,15,0,0,6.5,2.8,16.4,0.0,0.0
2024-02-07,PN034,Pasta,Staples,2,06-02-2025,1.45,0%,1.45,2.9,365,0,0,6.3,1.3,1.6,0.0,0.0
2024-02-07,PN035,Pepper,Spices,14,12-02-2024,1.0,5%,0.95,13.3,14,0,0,6.3,1.3,1.6,0.0,0.0
2024-02-07,PN015,Cheese,Dairy,1,09-02-2024,2.5,15%,2.13,2.13,21,0,0,6.3,1.3,1.6,0.0,0.0
2024-02-06,PN039,Red Wine,Beverages,1,05-02-2027,10.5,0%,10.5,10.5,1095,0,0,10.6,5.1,18.8,0.0,0.0
2024-02-06,PN014,Charcoal,Non-Food,7,05-02-2026,1.75,0%,1.75,12.25,730,0,0,10.6,5.1,18.8,0.0,0.0
2024-02-06,PN044,Sparkling Wine,Beverages,19,06-02-2025,4.5,30%,3.15,59.85,365,0,0,10.6,5.1,18.8,0.0,0.0
2024-02-06,PN024,Guinness,Beverages,16,03-09-2024,4.66,0%,4.66,74.56,210,0,0,10.6,5.1,18.8,0.0,0.0
