product,category,expiry_date,shelf_life,remaining_shelf_life,total_quantity,waste_product_quantity,event,date
Burger Patties,Meat,02-09-2025,365,365,10,0,0,02-09-2024
Easter Eggs,Confectionery,05-09-2025,365,365,15,0,0,05-09-2024
Burger Patties,Meat,05-09-2025,365,365,18,0,0,05-09-2024
Basmati Rice,Staples,08-09-2025,365,365,18,0,0,08-09-2024
Pasta,Staples,08-09-2025,365,365,26,10,0,08-09-2024
Pasta,Staples,08-09-2025,365,365,26,16,0,08-09-2024
Coffee,Beverages,09-09-2025,365,365,19,0,0,09-09-2024
Pasta,Staples,09-09-2025,365,365,16,9,0,09-09-2024
Pasta,Staples,09-09-2025,365,365,16,7,0,09-09-2024
Sparkling Wine,Beverages,10-09-2025,365,365,7,0,0,10-09-2024
Pasta,Staples,11-09-2025,365,365,5,0,0,11-09-2024
Breakfast Cereals,Staples,13-09-2025,365,365,16,0,0,13-09-2024
Coffee,Beverages,15-09-2025,365,365,12,0,0,15-09-2024
Sparkling Wine,Beverages,15-09-2025,365,365,9,0,0,15-09-2024
Easter Eggs,Confectionery,16-09-2025,365,365,19,0,0,16-09-2024
Chocolates,Confectionery,17-09-2025,365,365,2,0,0,17-09-2024
Sparkling Wine,Beverages,19-09-2025,365,365,12,0,0,19-09-2024
Burger Patties,Meat,21-09-2025,365,365,16,0,0,21-09-2024
Pasta,Staples,23-09-2025,365,365,1,0,0,23-09-2024
Easter Eggs,Confectionery,25-09-2025,365,365,23,13,0,25-09-2024
Easter Eggs,Confectionery,25-09-2025,365,365,23,10,0,25-09-2024
Burger Patties,Meat,25-09-2025,365,365,17,0,0,25-09-2024
Pasta,Staples,25-09-2025,365,365,12,0,0,25-09-2024
Burger Patties,Meat,26-09-2025,365,365,8,0,0,26-09-2024
Breakfast Cereals,Staples,27-09-2025,365,365,7,0,1,27-09-2024
Coffee,Beverages,28-09-2025,365,365,4,0,1,28-09-2024
Easter Eggs,Confectionery,29-09-2025,365,365,14,0,1,29-09-2024
Breakfast Cereals,Staples,29-09-2025,365,365,2,0,1,29-09-2024
Chocolates,Confectionery,30-09-2025,365,365,3,0,0,30-09-2024
Sparkling Wine,Beverages,01-10-2025,365,365,7,0,0,01-10-2024
Pasta,Staples,01-10-2025,365,365,5,0,0,01-10-2024
Chocolates,Confectionery,02-10-2025,365,365,2,0,0,02-10-2024
Sparkling Wine,Beverages,03-10-2025,365,365,45,25,1,03-10-2024
Sparkling Wine,Beverages,03-10-2025,365,365,45,20,1,03-10-2024
Coffee,Beverages,04-10-2025,365,365,6,0,1,04-10-2024
Burger Patties,Meat,04-10-2025,365,365,14,0,1,04-10-2024
Sparkling Wine,Beverages,07-10-2025,365,365,4,0,0,07-10-2024
Burger Patties,Meat,07-10-2025,365,365,15,0,0,07-10-2024
Breakfast Cereals,Staples,07-10-2025,365,365,3,0,0,07-10-2024
Burger Patties,Meat,08-10-2025,365,365,8,0,0,08-10-2024
Breakfast Cereals,Staples,09-10-2025,365,365,21,17,0,09-10-2024
Breakfast Cereals,Staples,09-10-2025,365,365,21,4,0,09-10-2024
Coffee,Beverages,11-10-2025,365,365,12,0,0,11-10-2024
Burger Patties,Meat,14-10-2025,365,365,8,0,1,14-10-2024
Sparkling Wine,Beverages,17-10-2025,365,365,2,0,1,17-10-2024
Coffee,Beverages,18-10-2025,365,365,3,0,1,18-10-2024
Chocolates,Confectionery,18-10-2025,365,365,16,0,1,18-10-2024
Breakfast Cereals,Staples,18-10-2025,365,365,6,0,1,18-10-2024
Pasta,Staples,19-10-2025,365,365,7,0,1,19-10-2024
Easter Eggs,Confectionery,20-10-2025,365,365,4,0,1,20-10-2024
Pasta,Staples,20-10-2025,365,365,7,0,1,20-10-2024
Sparkling Wine,Beverages,22-10-2025,365,365,12,0,1,22-10-2024
Easter Eggs,Confectionery,22-10-2025,365,365,5,0,1,22-10-2024
Coffee,Beverages,23-10-2025,365,365,10,0,1,23-10-2024
Breakfast Cereals,Staples,23-10-2025,365,365,13,0,1,23-10-2024
Basmati Rice,Staples,25-10-2025,365,365,16,0,1,25-10-2024
Basmati Rice,Staples,26-10-2025,365,365,19,0,1,26-10-2024
Pasta,Staples,26-10-2025,365,365,8,0,1,26-10-2024
Sparkling Wine,Beverages,27-10-2025,365,365,6,0,1,27-10-2024
Chocolates,Confectionery,27-10-2025,365,365,1,0,1,27-10-2024
Basmati Rice,Staples,27-10-2025,365,365,17,0,1,27-10-2024
Sparkling Wine,Beverages,29-10-2025,365,365,12,0,0,29-10-2024
Breakfast Cereals,Staples,29-10-2025,365,365,8,0,0,29-10-2024
Burger Patties,Meat,31-10-2025,365,365,2,0,0,31-10-2024
Sparkling Wine,Beverages,04-11-2025,365,365,2,0,0,04-11-2024
Chocolates,Confectionery,04-11-2025,365,365,4,0,0,04-11-2024
Pasta,Staples,04-11-2025,365,365,11,0,0,04-11-2024
Chocolates,Confectionery,05-11-2025,365,365,29,16,0,05-11-2024
Chocolates,Confectionery,05-11-2025,365,365,29,13,0,05-11-2024
Pasta,Staples,06-11-2025,365,365,4,0,0,06-11-2024
Sparkling Wine,Beverages,08-11-2025,365,353,44,16,1,20-11-2024
Sparkling Wine,Beverages,08-11-2025,365,353,44,28,1,20-11-2024
Easter Eggs,Confectionery,09-11-2025,365,365,3,0,0,09-11-2024
Basmati Rice,Staples,09-11-2025,365,365,3,0,0,09-11-2024
Pasta,Staples,09-11-2025,365,365,5,0,0,09-11-2024
Coffee,Beverages,10-11-2025,365,365,13,0,0,10-11-2024
Pasta,Staples,10-11-2025,365,365,9,0,0,10-11-2024
Breakfast Cereals,Staples,12-11-2025,365,365,18,0,1,12-11-2024
Coffee,Beverages,18-11-2025,365,365,16,0,0,18-11-2024
Breakfast Cereals,Staples,18-11-2025,365,365,18,0,0,18-11-2024
Easter Eggs,Confectionery,20-11-2025,365,365,3,0,1,20-11-2024
Easter Eggs,Confectionery,22-11-2025,365,365,20,0,1,22-11-2024
Pasta,Staples,23-11-2025,365,365,14,0,1,23-11-2024
Sparkling Wine,Beverages,24-11-2025,365,365,8,0,1,24-11-2024
Breakfast Cereals,Staples,24-11-2025,365,365,13,0,1,24-11-2024
Pasta,Staples,24-11-2025,365,365,5,0,1,24-11-2024
Breakfast Cereals,Staples,25-11-2025,365,365,9,0,1,25-11-2024
Burger Patties,Meat,27-11-2025,365,365,1,0,1,27-11-2024
Basmati Rice,Staples,28-11-2025,365,365,17,0,1,28-11-2024
Pasta,Staples,28-11-2025,365,365,4,0,1,28-11-2024
Chocolates,Confectionery,29-11-2025,365,365,5,0,1,29-11-2024
Basmati Rice,Staples,30-11-2025,365,365,9,0,1,30-11-2024
Pasta,Staples,30-11-2025,365,365,18,14,1,30-11-2024
Pasta,Staples,30-11-2025,365,365,18,4,1,30-11-2024
Chocolates,Confectionery,04-12-2025,365,365,15,0,1,04-12-2024
Burger Patties,Meat,04-12-2025,365,365,9,0,1,04-12-2024
Breakfast Cereals,Staples,05-12-2025,365,365,9,0,1,05-12-2024
Pasta,Staples,05-12-2025,365,365,1,0,1,05-12-2024
Burger Patties,Meat,06-12-2025,365,365,12,0,1,06-12-2024
Chocolates,Confectionery,07-12-2025,365,365,5,0,1,07-12-2024
Pasta,Staples,07-12-2025,365,365,16,0,1,07-12-2024
Pasta,Staples,08-12-2025,365,365,15,0,1,08-12-2024
Easter Eggs,Confectionery,09-12-2025,365,365,31,14,1,09-12-2024
Easter Eggs,Confectionery,09-12-2025,365,365,31,17,1,09-12-2024
Burger Patties,Meat,12-12-2025,365,365,16,0,1,12-12-2024
Breakfast Cereals,Staples,17-12-2025,365,365,6,0,1,17-12-2024
Pasta,Staples,17-12-2025,365,365,16,0,1,17-12-2024
Easter Eggs,Confectionery,18-12-2025,365,365,16,0,1,18-12-2024
Pasta,Staples,19-12-2025,365,365,1,0,1,19-12-2024
Coffee,Beverages,22-12-2025,365,365,4,0,1,22-12-2024
Easter Eggs,Confectionery,23-12-2025,365,365,6,0,1,23-12-2024
Burger Patties,Meat,24-12-2025,365,365,1,0,1,24-12-2024
Basmati Rice,Staples,24-12-2025,365,365,17,0,1,24-12-2024
Pasta,Staples,24-12-2025,365,365,1,0,1,24-12-2024
Chocolates,Confectionery,25-12-2025,365,365,4,0,1,25-12-2024
Basmati Rice,Staples,25-12-2025,365,365,19,0,1,25-12-2024
Basmati Rice,Staples,26-12-2025,365,365,7,0,1,26-12-2024
Chocolates,Confectionery,27-12-2025,365,365,7,0,1,27-12-2024
Easter Eggs,Confectionery,28-12-2025,365,365,19,0,1,28-12-2024
Chocolates,Confectionery,29-12-2025,365,365,2,0,1,29-12-2024
Basmati Rice,Staples,30-12-2025,365,365,13,0,1,30-12-2024
Sparkling Wine,Beverages,31-12-2025,365,365,13,0,1,31-12-2024
Canned Soup,Staples,31-12-2025,730,730,34,10,0,01-01-2024
Canned Soup,Staples,31-12-2025,730,730,34,6,0,01-01-2024
Canned Soup,Staples,31-12-2025,730,730,34,11,0,01-01-2024
Canned Soup,Staples,31-12-2025,730,730,34,7,0,01-01-2024
White Wine,Beverages,02-01-2026,730,730,15,0,0,03-01-2024
Charcoal,Non-Food,02-01-2026,730,730,4,0,0,03-01-2024
Canned Soup,Staples,02-01-2026,730,730,19,0,0,03-01-2024
Canned Soup,Staples,03-01-2026,730,730,16,0,0,04-01-2024
Charcoal,Non-Food,05-01-2026,730,730,1,0,0,06-01-2024
Canned Soup,Staples,06-01-2026,730,730,11,0,0,07-01-2024
Charcoal,Non-Food,08-01-2026,730,730,12,0,0,09-01-2024
Charcoal,Non-Food,09-01-2026,730,730,13,5,0,10-01-2024
Charcoal,Non-Food,09-01-2026,730,730,13,8,0,10-01-2024
White Wine,Beverages,14-01-2026,730,730,19,0,0,15-01-2024
White Wine,Beverages,15-01-2026,730,730,10,0,0,16-01-2024
Charcoal,Non-Food,16-01-2026,730,730,7,0,0,17-01-2024
Canned Soup,Staples,17-01-2026,730,730,11,0,0,18-01-2024
White Wine,Beverages,22-01-2026,730,730,2,0,0,23-01-2024
Canned Soup,Staples,22-01-2026,730,730,4,0,0,23-01-2024
Canned Soup,Staples,24-01-2026,730,730,18,0,0,25-01-2024
Charcoal,Non-Food,25-01-2026,730,730,5,0,0,26-01-2024
Cinnamon,Spices,26-01-2026,730,730,16,0,0,27-01-2024
Cinnamon,Spices,27-01-2026,730,730,19,0,0,28-01-2024
Cinnamon,Spices,28-01-2026,730,730,11,0,0,29-01-2024
Canned Soup,Staples,04-02-2026,730,730,13,0,0,05-02-2024
Charcoal,Non-Food,05-02-2026,730,730,7,0,0,06-02-2024
Canned Soup,Staples,12-02-2026,730,730,17,0,0,13-02-2024
White Wine,Beverages,13-02-2026,730,730,12,0,1,14-02-2024
Cinnamon,Spices,20-02-2026,730,730,4,0,0,21-02-2024
Cinnamon,Spices,25-02-2026,730,730,1,0,0,26-02-2024
Charcoal,Non-Food,27-02-2026,730,730,9,0,0,28-02-2024
Canned Soup,Staples,27-02-2026,730,730,13,0,0,28-02-2024
Canned Soup,Staples,04-03-2026,730,730,7,0,0,04-03-2024
Cinnamon,Spices,05-03-2026,730,730,4,0,0,05-03-2024
Charcoal,Non-Food,09-03-2026,730,730,19,0,0,09-03-2024
Canned Soup,Staples,14-03-2026,730,730,7,0,0,14-03-2024
Cinnamon,Spices,18-03-2026,730,730,1,0,0,18-03-2024
Canned Soup,Staples,20-03-2026,730,730,19,0,0,20-03-2024
Canned Soup,Staples,23-03-2026,730,730,18,0,0,23-03-2024
Charcoal,Non-Food,25-03-2026,730,730,20,0,0,25-03-2024
White Wine,Beverages,27-03-2026,730,730,9,0,0,27-03-2024
Charcoal,Non-Food,28-03-2026,730,730,20,13,0,28-03-2024
Charcoal,Non-Food,28-03-2026,730,730,20,1,0,28-03-2024
Charcoal,Non-Food,28-03-2026,730,730,20,6,0,28-03-2024
Cinnamon,Spices,30-03-2026,730,730,10,0,0,30-03-2024
Charcoal,Non-Food,07-04-2026,730,730,2,0,0,07-04-2024
Charcoal,Non-Food,09-04-2026,730,730,9,0,0,09-04-2024
Canned Soup,Staples,09-04-2026,730,730,13,0,0,09-04-2024
Canned Soup,Staples,16-04-2026,730,730,6,0,1,16-04-2024
Cinnamon,Spices,18-04-2026,730,730,10,0,1,18-04-2024
White Wine,Beverages,20-04-2026,730,730,11,0,1,20-04-2024
White Wine,Beverages,21-04-2026,730,730,10,0,1,21-04-2024
Cinnamon,Spices,25-04-2026,730,730,4,0,0,25-04-2024
Charcoal,Non-Food,26-04-2026,730,730,6,0,0,26-04-2024
White Wine,Beverages,28-04-2026,730,730,12,0,0,28-04-2024
Canned Soup,Staples,28-04-2026,730,730,27,19,0,28-04-2024
Canned Soup,Staples,28-04-2026,730,730,27,7,0,28-04-2024
Canned Soup,Staples,28-04-2026,730,730,27,1,0,28-04-2024
Charcoal,Non-Food,07-05-2026,730,730,15,0,0,07-05-2024
Canned Soup,Staples,09-05-2026,730,730,8,0,0,09-05-2024
Charcoal,Non-Food,10-05-2026,730,730,5,0,0,10-05-2024
Canned Soup,Staples,11-05-2026,730,730,1,0,0,11-05-2024
White Wine,Beverages,15-05-2026,730,730,2,0,0,15-05-2024
Canned Soup,Staples,20-05-2026,730,730,18,0,0,20-05-2024
Charcoal,Non-Food,21-05-2026,730,730,7,0,0,21-05-2024
Canned Soup,Staples,22-05-2026,730,730,11,0,0,22-05-2024
White Wine,Beverages,25-05-2026,730,730,18,0,0,25-05-2024
Cinnamon,Spices,01-06-2026,730,730,30,14,0,01-06-2024
Cinnamon,Spices,01-06-2026,730,730,30,16,0,01-06-2024
Charcoal,Non-Food,02-06-2026,730,730,20,0,0,02-06-2024
White Wine,Beverages,03-06-2026,730,730,17,0,0,03-06-2024
Charcoal,Non-Food,03-06-2026,730,730,20,0,0,03-06-2024
Canned Soup,Staples,04-06-2026,730,730,4,0,0,04-06-2024
Cinnamon,Spices,12-06-2026,730,730,4,0,0,12-06-2024
White Wine,Beverages,16-06-2026,730,730,6,0,0,16-06-2024
Charcoal,Non-Food,19-06-2026,730,730,2,0,0,19-06-2024
White Wine,Beverages,21-06-2026,730,730,7,0,0,21-06-2024
Cinnamon,Spices,23-06-2026,730,730,3,0,0,23-06-2024
Cinnamon,Spices,28-06-2026,730,730,34,14,0,28-06-2024
Cinnamon,Spices,28-06-2026,730,730,34,20,0,28-06-2024
Canned Soup,Staples,28-06-2026,730,730,18,0,0,28-06-2024
Charcoal,Non-Food,08-07-2026,730,730,13,0,0,08-07-2024
White Wine,Beverages,10-07-2026,730,730,10,0,1,10-07-2024
Cinnamon,Spices,11-07-2026,730,730,7,0,1,11-07-2024
White Wine,Beverages,12-07-2026,730,730,3,0,1,12-07-2024
Canned Soup,Staples,12-07-2026,730,730,19,0,1,12-07-2024
Charcoal,Non-Food,13-07-2026,730,730,3,0,1,13-07-2024
Canned Soup,Staples,15-07-2026,730,730,20,0,1,15-07-2024
White Wine,Beverages,20-07-2026,730,730,8,0,1,20-07-2024
Charcoal,Non-Food,20-07-2026,730,730,15,12,1,20-07-2024
Charcoal,Non-Food,20-07-2026,730,730,15,3,1,20-07-2024
Canned Soup,Staples,24-07-2026,730,730,14,0,1,24-07-2024
White Wine,Beverages,26-07-2026,730,730,17,0,1,26-07-2024
Canned Soup,Staples,26-07-2026,730,730,6,0,1,26-07-2024
White Wine,Beverages,28-07-2026,730,730,6,0,1,28-07-2024
White Wine,Beverages,29-07-2026,730,730,110,29,1,29-07-2024
White Wine,Beverages,29-07-2026,730,730,110,14,1,29-07-2024
White Wine,Beverages,29-07-2026,730,730,110,22,1,29-07-2024
White Wine,Beverages,29-07-2026,730,730,110,26,1,29-07-2024
White Wine,Beverages,29-07-2026,730,730,110,19,1,29-07-2024
Canned Soup,Staples,30-07-2026,730,730,3,0,1,30-07-2024
Cinnamon,Spices,31-07-2026,730,730,20,0,1,31-07-2024
Canned Soup,Staples,04-08-2026,730,730,3,0,1,04-08-2024
White Wine,Beverages,07-08-2026,730,730,17,0,0,07-08-2024
Charcoal,Non-Food,07-08-2026,730,730,9,0,0,07-08-2024
White Wine,Beverages,09-08-2026,730,730,7,0,0,09-08-2024
Charcoal,Non-Food,12-08-2026,730,730,14,0,0,12-08-2024
Canned Soup,Staples,15-08-2026,730,730,5,0,0,15-08-2024
Charcoal,Non-Food,19-08-2026,730,730,18,0,0,19-08-2024
Canned Soup,Staples,27-08-2026,730,730,10,0,0,27-08-2024
Charcoal,Non-Food,29-08-2026,730,730,12,0,0,29-08-2024
White Wine,Beverages,30-08-2026,730,730,10,2,0,30-08-2024
White Wine,Beverages,30-08-2026,730,730,10,8,0,30-08-2024
Cinnamon,Spices,31-08-2026,730,730,11,0,0,31-08-2024
Cinnamon,Spices,01-09-2026,730,730,18,0,0,01-09-2024
White Wine,Beverages,02-09-2026,730,730,8,0,0,02-09-2024
Charcoal,Non-Food,05-09-2026,730,730,1,0,0,05-09-2024
Canned Soup,Staples,07-09-2026,730,730,8,0,0,07-09-2024
Charcoal,Non-Food,08-09-2026,730,730,5,0,0,08-09-2024
Charcoal,Non-Food,12-09-2026,730,730,11,0,0,12-09-2024
Charcoal,Non-Food,14-09-2026,730,730,2,0,0,14-09-2024
Charcoal,Non-Food,18-09-2026,730,730,20,0,0,18-09-2024
Cinnamon,Spices,21-09-2026,730,730,3,0,0,21-09-2024
White Wine,Beverages,22-09-2026,730,730,8,0,0,22-09-2024
Charcoal,Non-Food,22-09-2026,730,730,1,0,0,22-09-2024
Cinnamon,Spices,23-09-2026,730,730,17,0,0,23-09-2024
Cinnamon,Spices,27-09-2026,730,730,8,0,1,27-09-2024
Cinnamon,Spices,28-09-2026,730,730,10,0,1,28-09-2024
Canned Soup,Staples,29-09-2026,730,730,13,0,1,29-09-2024
Cinnamon,Spices,01-10-2026,730,730,5,0,0,01-10-2024
Cinnamon,Spices,02-10-2026,730,730,7,5,0,02-10-2024
Cinnamon,Spices,02-10-2026,730,730,7,2,0,02-10-2024
White Wine,Beverages,03-10-2026,730,730,63,13,1,03-10-2024
White Wine,Beverages,03-10-2026,730,730,63,26,1,03-10-2024
White Wine,Beverages,03-10-2026,730,730,63,24,1,03-10-2024
Canned Soup,Staples,07-10-2026,730,730,4,0,0,07-10-2024
Canned Soup,Staples,09-10-2026,730,730,12,0,0,09-10-2024
Cinnamon,Spices,13-10-2026,730,730,14,0,0,13-10-2024
White Wine,Beverages,18-10-2026,730,730,10,0,1,18-10-2024
Cinnamon,Spices,20-10-2026,730,730,13,0,1,20-10-2024
Canned Soup,Staples,20-10-2026,730,730,11,0,1,20-10-2024
Charcoal,Non-Food,21-10-2026,730,730,4,0,0,21-10-2024
Charcoal,Non-Food,26-10-2026,730,730,2,0,1,26-10-2024
Charcoal,Non-Food,27-10-2026,730,730,18,0,1,27-10-2024
White Wine,Beverages,31-10-2026,730,730,9,0,0,31-10-2024
Cinnamon,Spices,31-10-2026,730,730,24,6,0,31-10-2024
Cinnamon,Spices,31-10-2026,730,730,24,10,0,31-10-2024
Cinnamon,Spices,31-10-2026,730,730,24,8,0,31-10-2024
Charcoal,Non-Food,02-11-2026,730,730,16,0,0,02-11-2024
White Wine,Beverages,08-11-2026,730,718,126,10,1,20-11-2024
White Wine,Beverages,08-11-2026,730,718,126,15,1,20-11-2024
White Wine,Beverages,08-11-2026,730,718,126,20,1,20-11-2024
White Wine,Beverages,08-11-2026,730,718,126,29,1,20-11-2024
White Wine,Beverages,08-11-2026,730,718,126,23,1,20-11-2024
White Wine,Beverages,08-11-2026,730,718,126,29,1,20-11-2024
White Wine,Beverages,09-11-2026,730,730,14,0,0,09-11-2024
Canned Soup,Staples,16-11-2026,730,730,2,0,1,16-11-2024
Charcoal,Non-Food,17-11-2026,730,730,5,1,1,17-11-2024
Charcoal,Non-Food,17-11-2026,730,730,5,4,1,17-11-2024
White Wine,Beverages,18-11-2026,730,730,10,0,0,18-11-2024
Charcoal,Non-Food,19-11-2026,730,730,8,0,0,19-11-2024
Canned Soup,Staples,20-11-2026,730,730,10,0,1,20-11-2024
Canned Soup,Staples,22-11-2026,730,730,14,0,1,22-11-2024
White Wine,Beverages,23-11-2026,730,730,3,0,1,23-11-2024
Charcoal,Non-Food,23-11-2026,730,730,10,0,1,23-11-2024
Canned Soup,Staples,23-11-2026,730,730,5,0,1,23-11-2024
White Wine,Beverages,27-11-2026,730,730,12,0,1,27-11-2024
White Wine,Beverages,29-11-2026,730,730,9,0,1,29-11-2024
Charcoal,Non-Food,01-12-2026,730,730,9,0,1,01-12-2024
White Wine,Beverages,03-12-2026,730,730,15,0,1,03-12-2024
Charcoal,Non-Food,03-12-2026,730,730,5,0,1,03-12-2024
Cinnamon,Spices,03-12-2026,730,730,19,14,1,03-12-2024
Cinnamon,Spices,03-12-2026,730,730,19,5,1,03-12-2024
White Wine,Beverages,05-12-2026,730,730,5,0,1,05-12-2024
Cinnamon,Spices,06-12-2026,730,730,4,0,1,06-12-2024
White Wine,Beverages,07-12-2026,730,730,19,0,1,07-12-2024
Cinnamon,Spices,08-12-2026,730,730,25,17,1,08-12-2024
Cinnamon,Spices,08-12-2026,730,730,25,8,1,08-12-2024
White Wine,Beverages,13-12-2026,730,730,5,0,1,13-12-2024
Canned Soup,Staples,13-12-2026,730,730,18,0,1,13-12-2024
Canned Soup,Staples,17-12-2026,730,730,7,0,1,17-12-2024
Charcoal,Non-Food,19-12-2026,730,730,13,0,1,19-12-2024
Canned Soup,Staples,19-12-2026,730,730,16,0,1,19-12-2024
Charcoal,Non-Food,21-12-2026,730,730,13,0,1,21-12-2024
White Wine,Beverages,22-12-2026,730,730,16,0,1,22-12-2024
Charcoal,Non-Food,22-12-2026,730,730,14,6,1,22-12-2024
Charcoal,Non-Food,22-12-2026,730,730,14,8,1,22-12-2024
Canned Soup,Staples,22-12-2026,730,730,20,0,1,22-12-2024
Charcoal,Non-Food,23-12-2026,730,730,13,0,1,23-12-2024
Charcoal,Non-Food,25-12-2026,730,730,14,0,1,25-12-2024
White Wine,Beverages,27-12-2026,730,730,7,0,1,27-12-2024
White Wine,Beverages,30-12-2026,730,730,3,0,1,30-12-2024
White Wine,Beverages,31-12-2026,730,730,18,0,1,31-12-2024
Red Wine,Beverages,10-01-2027,1095,1095,1,0,0,11-01-2024
Red Wine,Beverages,13-01-2027,1095,1095,8,0,0,14-01-2024
Red Wine,Beverages,14-01-2027,1095,1095,2,0,0,15-01-2024
Red Wine,Beverages,16-01-2027,1095,1095,10,0,0,17-01-2024
Red Wine,Beverages,17-01-2027,1095,1095,6,5,0,18-01-2024
Red Wine,Beverages,17-01-2027,1095,1095,6,1,0,18-01-2024
Red Wine,Beverages,18-01-2027,1095,1095,10,0,0,19-01-2024
Red Wine,Beverages,25-01-2027,1095,1095,2,0,0,26-01-2024
Red Wine,Beverages,29-01-2027,1095,1095,14,4,0,30-01-2024
Red Wine,Beverages,29-01-2027,1095,1095,14,10,0,30-01-2024
Red Wine,Beverages,31-01-2027,1095,1095,2,0,0,01-02-2024
Red Wine,Beverages,01-02-2027,1095,1095,14,7,0,02-02-2024
Red Wine,Beverages,01-02-2027,1095,1095,14,7,0,02-02-2024
Red Wine,Beverages,02-02-2027,1095,1095,5,0,0,03-02-2024
Red Wine,Beverages,05-02-2027,1095,1095,1,0,0,06-02-2024
Red Wine,Beverages,09-02-2027,1095,1095,25,9,0,10-02-2024
Red Wine,Beverages,09-02-2027,1095,1095,25,10,0,10-02-2024
Red Wine,Beverages,09-02-2027,1095,1095,25,6,0,10-02-2024
Red Wine,Beverages,12-02-2027,1095,1095,1,0,0,13-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,23,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,13,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,11,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,22,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,16,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,18,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,24,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,26,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,11,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,19,1,14-02-2024
Red Wine,Beverages,13-02-2027,1095,1095,211,28,1,14-02-2024
Red Wine,Beverages,18-02-2027,1095,1095,5,0,0,19-02-2024
Red Wine,Beverages,24-02-2027,1095,1095,6,2,0,25-02-2024
Red Wine,Beverages,24-02-2027,1095,1095,6,4,0,25-02-2024
Red Wine,Beverages,25-02-2027,1095,1095,11,1,0,26-02-2024
Red Wine,Beverages,25-02-2027,1095,1095,11,8,0,26-02-2024
Red Wine,Beverages,25-02-2027,1095,1095,11,2,0,26-02-2024
Red Wine,Beverages,16-03-2027,1095,1095,5,0,0,16-03-2024
Red Wine,Beverages,28-03-2027,1095,1095,3,0,0,28-03-2024
Red Wine,Beverages,30-03-2027,1095,1095,8,0,0,30-03-2024
Red Wine,Beverages,31-03-2027,1095,1095,15,6,0,31-03-2024
Red Wine,Beverages,31-03-2027,1095,1095,15,9,0,31-03-2024
Red Wine,Beverages,03-04-2027,1095,1095,10,9,0,03-04-2024
Red Wine,Beverages,03-04-2027,1095,1095,10,1,0,03-04-2024
Red Wine,Beverages,04-04-2027,1095,1095,10,0,0,04-04-2024
Red Wine,Beverages,07-04-2027,1095,1095,3,0,0,07-04-2024
Red Wine,Beverages,08-04-2027,1095,1095,6,0,0,08-04-2024
Red Wine,Beverages,10-04-2027,1095,1095,8,0,0,10-04-2024
Red Wine,Beverages,14-04-2027,1095,1095,4,0,0,14-04-2024
Red Wine,Beverages,16-04-2027,1095,1095,11,8,1,16-04-2024
Red Wine,Beverages,16-04-2027,1095,1095,11,3,1,16-04-2024
Red Wine,Beverages,22-04-2027,1095,1095,6,0,0,22-04-2024
Red Wine,Beverages,23-04-2027,1095,1095,4,0,0,23-04-2024
Red Wine,Beverages,25-04-2027,1095,1095,8,0,0,25-04-2024
Red Wine,Beverages,03-05-2027,1095,1095,21,7,0,03-05-2024
Red Wine,Beverages,03-05-2027,1095,1095,21,14,0,03-05-2024
Red Wine,Beverages,09-05-2027,1095,1095,10,0,0,09-05-2024
Red Wine,Beverages,13-05-2027,1095,1095,10,0,0,13-05-2024
Red Wine,Beverages,17-05-2027,1095,1095,8,0,0,17-05-2024
Red Wine,Beverages,20-05-2027,1095,1095,11,0,0,20-05-2024
Red Wine,Beverages,21-05-2027,1095,1095,2,0,0,21-05-2024
Red Wine,Beverages,22-05-2027,1095,1095,6,0,0,22-05-2024
Red Wine,Beverages,30-05-2027,1095,1095,9,0,0,30-05-2024
Red Wine,Beverages,31-05-2027,1095,1095,5,0,0,31-05-2024
Red Wine,Beverages,04-06-2027,1095,1095,8,0,0,04-06-2024
Red Wine,Beverages,12-06-2027,1095,1095,12,0,0,12-06-2024
Red Wine,Beverages,14-06-2027,1095,1095,1,0,0,14-06-2024
Red Wine,Beverages,15-06-2027,1095,1095,7,0,0,15-06-2024
Red Wine,Beverages,22-06-2027,1095,1095,8,5,0,22-06-2024
Red Wine,Beverages,22-06-2027,1095,1095,8,3,0,22-06-2024
Red Wine,Beverages,24-06-2027,1095,1095,8,0,0,24-06-2024
Red Wine,Beverages,25-06-2027,1095,1095,14,0,0,25-06-2024
Red Wine,Beverages,04-07-2027,1095,1095,9,0,0,04-07-2024
Red Wine,Beverages,07-07-2027,1095,1095,3,0,0,07-07-2024
Red Wine,Beverages,09-07-2027,1095,1095,2,0,1,09-07-2024
